model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+vix_mom_lag+gamma+vega,-0.0002481565752532333,0.016607269644737244,5.956282615661621,96.99424743652344,88.4672116034663,-0.01904296875,-0.005932766944169998,-0.0005023106932640076,0.004544621333479881,0.01656372658908367
3F+vix_mom_lag+gamma+rho,-7.095738692441955e-05,0.015813274309039116,5.322633266448975,87.09095001220703,88.30818634380185,-0.01777002215385437,-0.0055545419454574585,-0.0005998034030199051,0.004460388794541359,0.016534537076950073
3F+vix_mom_lag+theta+vega,-0.0006877725245431066,0.016677800565958023,6.112867832183838,103.17554473876953,88.41497142154753,-0.020002048462629318,-0.0062255859375,-0.0008073858916759491,0.004212126135826111,0.015713583678007126
3F+vix_mom_lag+theta+rho,0.00016629049787297845,0.017232177779078484,5.8001275062561035,97.02982330322266,87.3955196361625,-0.020317742601037025,-0.00627017579972744,1.702830195426941e-05,0.005816305056214333,0.018327444791793823
3F+vix_mom_lag+vega+rho,0.000727273290976882,0.016699783504009247,5.782080173492432,94.61112976074219,88.45261508204781,-0.01821424439549446,-0.005151242017745972,0.00040100887417793274,0.005796805024147034,0.017794474959373474
3F+vix_mom+gamma+theta,0.0001904029631987214,0.016299162060022354,6.006004333496094,113.47787475585938,88.29819925019974,-0.018625423312187195,-0.005324246361851692,6.214901804924011e-05,0.005079776048660278,0.016740906983613968
3F+vix_mom+gamma+vega,-0.0006535125430673361,0.016324162483215332,5.887924671173096,109.89205169677734,88.26209206563826,-0.019775390625,-0.005950927734375,-0.0005530454218387604,0.004206646233797073,0.015420462004840374
3F+vix_mom+gamma+rho,0.0012514773989096284,0.015848219394683838,5.994081974029541,108.59847259521484,88.68308647286584,-0.01648317277431488,-0.0038948804140090942,0.0010027550160884857,0.005577124655246735,0.017432352527976036
3F+vix_mom+theta+vega,0.0008367216214537621,0.016086753457784653,6.341427803039551,119.66412353515625,89.1171409255731,-0.017190540209412575,-0.0041586123406887054,0.0006775036454200745,0.005081553012132645,0.01662909984588623
3F+vix_mom+theta+rho,0.0010343913454562426,0.016555532813072205,5.937472820281982,109.33847045898438,88.25825087579129,-0.018129322677850723,-0.004698561504483223,0.0008345767855644226,0.006021294742822647,0.017982961609959602
3F+vix_mom+vega+rho,-0.0005610206862911582,0.016830559819936752,5.359654426574707,99.90550994873047,87.15890234158933,-0.020842015743255615,-0.006476402282714844,-0.0006381236016750336,0.0048169828951358795,0.017285039648413658
